target;id;text;text_tokenized_list;text_tokenized
effect;11296.0;altos costos de movilizacion de personas y productos;['altos', 'costos', 'movilizacion', 'personas', 'productos'];altos costos movilizacion personas productos
effect;22684.0;inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'servicios', 'medicos'];inoportuno acceso servicios medicos
cause;12088.0;deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'escorrentia'];deficiente drenaje escorrentia
cause;7277.0;deterioro de la infraestructura vial existente, pendientes abruptas que dificultan el transito de vehiculos de bajo cilindraje.;['deterioro', 'infraestructura', 'vial', 'existente', 'pendientes', 'abruptas', 'dificultan', 'transito', 'vehiculos', 'bajo', 'cilindraje'];deterioro infraestructura vial existente pendientes abruptas dificultan transito vehiculos bajo cilindraje
effect;2414.0;ineficiente operatividad en las areas de la secretaria de hacienda.;['ineficiente', 'operatividad', 'areas', 'secretaria', 'hacienda'];ineficiente operatividad areas secretaria hacienda
effect;7378.0;alto grado de operacion manual para la obtencion de informacion;['alto', 'grado', 'operacion', 'manual', 'obtencion', 'informacion'];alto grado operacion manual obtencion informacion
effect;95023.0;aumento de tiempos de viaje;['aumento', 'tiempos', 'viaje'];aumento tiempos viaje
cause;3240.0;inexactitud en la implementacion de herramientas pedagogicas, la practica docente y la vinculacion de la familia en el ambito escolar.;['inexactitud', 'implementacion', 'herramientas', 'pedagogicas', 'practica', 'docente', 'vinculacion', 'familia', 'ambito', 'escolar'];inexactitud implementacion herramientas pedagogicas practica docente vinculacion familia ambito escolar
effect;4092.0;incremento en los gastos economicos de las familias;['incremento', 'gastos', 'economicos', 'familias'];incremento gastos economicos familias
effect;13226.0;alta contaminacion debido al subsuelo;['alta', 'contaminacion', 'debido', 'subsuelo'];alta contaminacion debido subsuelo
problem;969.0;dificultad de los habitantes de la vereda pubenza  sector el charanguito, del km 0+690 al km 0+840, a partir del km 0 de la via principal que comunica los municipios de tocaima y girardot. para desplazarse y transportar sus productos agropecuarios hacia la zona urbana y demas veredas de municipio de tocaima cundinamarca . abocando a las familias a invertir mayores recursos en transporte y canasta familiar, los servicios de transporte informal empiezan a generalizarse con costos aumentados y se reducen las oportunidades de desarrollo integral de los habitantes.;['dificultad', 'habitantes', 'vereda', 'pubenza', 'sector', 'charanguito', 'km', 'km', 'partir', 'km', 'via', 'principal', 'comunica', 'municipios', 'tocaima', 'girardot', 'desplazarse', 'transportar', 'productos', 'agropecuarios', 'hacia', 'zona', 'urbana', 'demas', 'veredas', 'municipio', 'tocaima', 'cundinamarca', 'abocando', 'familias', 'invertir', 'mayores', 'recursos', 'transporte', 'canasta', 'familiar', 'servicios', 'transporte', 'informal', 'empiezan', 'generalizarse', 'costos', 'aumentados', 'reducen', 'oportunidades', 'desarrollo', 'integral', 'habitantes'];dificultad habitantes vereda pubenza sector charanguito km km partir km via principal comunica municipios tocaima girardot desplazarse transportar productos agropecuarios hacia zona urbana demas veredas municipio tocaima cundinamarca abocando familias invertir mayores recursos transporte canasta familiar servicios transporte informal empiezan generalizarse costos aumentados reducen oportunidades desarrollo integral habitantes
effect;2105.0;incremento en los costos de salud;['incremento', 'costos', 'salud'];incremento costos salud
problem;2364.0;dificultad e inseguridad en el desplazamiento vehicular y peatonal de la poblacion campesina de la vereda san patricio por el mal estado de la via;['dificultad', 'inseguridad', 'desplazamiento', 'vehicular', 'peatonal', 'poblacion', 'campesina', 'vereda', 'san', 'patricio', 'mal', 'via'];dificultad inseguridad desplazamiento vehicular peatonal poblacion campesina vereda san patricio mal via
effect;11045.0;deterioro de la imagen del municipio;['deterioro', 'imagen', 'municipio'];deterioro imagen municipio
effect;2788.0;desconocimiento de las condiciones de la infraestructura;['desconocimiento', 'condiciones', 'infraestructura'];desconocimiento condiciones infraestructura
cause;12380.0;deficit de unidades habitacionales y cocinas;['deficit', 'unidades', 'habitacionales', 'cocinas'];deficit unidades habitacionales cocinas
cause;16614.0;drenaje superficial deficiente.;['drenaje', 'superficial', 'deficiente'];drenaje superficial deficiente
problem;4692.0;mal estado de la via que comunica la vereda puente tierra con la vereda alto de canas, municipio yacopi, cundinamarca;['mal', 'via', 'comunica', 'vereda', 'puente', 'tierra', 'vereda', 'alto', 'canas', 'municipio', 'yacopi', 'cundinamarca'];mal via comunica vereda puente tierra vereda alto canas municipio yacopi cundinamarca
effect;2004.0;aumento de la morbilidad y mortalidad por enfermedad de chagas;['aumento', 'morbilidad', 'mortalidad', 'enfermedad', 'chagas'];aumento morbilidad mortalidad enfermedad chagas
cause;7904.0;no apropiacion de la politica de recoleccion y tratamiento de residuos electronicos - computadores y/o perifericos;['apropiacion', 'politica', 'recoleccion', 'tratamiento', 'residuos', 'electronicos', 'computadores', 'perifericos'];apropiacion politica recoleccion tratamiento residuos electronicos computadores perifericos
cause;4371.0;1. migracion de la poblacion a las zonas urbanas;['migracion', 'poblacion', 'zonas', 'urbanas'];migracion poblacion zonas urbanas
cause;7188.0;deterioro de las vias urbanas;['deterioro', 'vias', 'urbanas'];deterioro vias urbanas
effect;2392.0;perdida de identidad y sentido de pertenencia por el territorio, barrio o vereda;['perdida', 'identidad', 'pertenencia', 'territorio', 'barrio', 'vereda'];perdida identidad pertenencia territorio barrio vereda
effect;212100.0;presencia de enfermedades por hacinamiento en los funcionarios.;['presencia', 'enfermedades', 'hacinamiento', 'funcionarios'];presencia enfermedades hacinamiento funcionarios
effect;2502.0;baja participacion de los deportistas en certamenes y competencias deportivas;['baja', 'participacion', 'deportistas', 'certamenes', 'competencias', 'deportivas'];baja participacion deportistas certamenes competencias deportivas
cause;3539.0;deterioro de la vias de acceso a las viviendas.;['deterioro', 'vias', 'acceso', 'viviendas'];deterioro vias acceso viviendas
problem;614.0;dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda la victoria en el sector los sitios del municipio de choachi.;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'vereda', 'victoria', 'sector', 'sitios', 'municipio', 'choachi'];dificultad intercomunicacion terrestre poblacion rural vereda victoria sector sitios municipio choachi
effect;19038.0;incremento en el costo de transporte de carga y pasajeros;['incremento', 'costo', 'transporte', 'carga', 'pasajeros'];incremento costo transporte carga pasajeros
cause;91072.0;vias en mal estado;['vias', 'mal'];vias mal
effect;14790.0;danos frecuentes en los vehiculos particulares y de transporte publico;['danos', 'frecuentes', 'vehiculos', 'particulares', 'transporte', 'publico'];danos frecuentes vehiculos particulares transporte publico
effect;2764.0;poca cobertura en la formacion integral de las distintas disciplinas deportivas en deportes individuales y de conjunto y el fortalecimiento de habilidades polimotoras, tecnicas.;['poca', 'cobertura', 'formacion', 'integral', 'distintas', 'disciplinas', 'deportivas', 'deportes', 'individuales', 'conjunto', 'fortalecimiento', 'habilidades', 'polimotoras', 'tecnicas'];poca cobertura formacion integral distintas disciplinas deportivas deportes individuales conjunto fortalecimiento habilidades polimotoras tecnicas
effect;1701.0;baja tasa de actividades productivas y comerciales.;['baja', 'tasa', 'actividades', 'productivas', 'comerciales'];baja tasa actividades productivas comerciales
cause;2235.0;altos costos de materiales de construccion que la comunidad no puede adquirir;['altos', 'costos', 'materiales', 'construccion', 'comunidad', 'puede', 'adquirir'];altos costos materiales construccion comunidad puede adquirir
effect;2286.0;alto costo de transporte y desplazamiento para la poblacion y los productos de la zona;['alto', 'costo', 'transporte', 'desplazamiento', 'poblacion', 'productos', 'zona'];alto costo transporte desplazamiento poblacion productos zona
effect;12413.0;inoportuno acceso a la atencion medica;['inoportuno', 'acceso', 'atencion', 'medica'];inoportuno acceso atencion medica
cause;99608.0;deterioro de las vias por las condiciones climaticas.;['deterioro', 'vias', 'condiciones', 'climaticas'];deterioro vias condiciones climaticas
effect;14295.0;mal uso del tiempo libre;['mal', 'uso', 'tiempo', 'libre'];mal uso tiempo libre
problem;58151.0;dificultad en la comunicacion terrestre en el centro poblado la sierra y la vereda el progreso del municipio de bituima;['dificultad', 'comunicacion', 'terrestre', 'centro', 'poblado', 'sierra', 'vereda', 'progreso', 'municipio', 'bituima'];dificultad comunicacion terrestre centro poblado sierra vereda progreso municipio bituima
cause;16377.0;escaso mantenimiento de la via;['escaso', 'mantenimiento', 'via'];escaso mantenimiento via
cause;3057.0;falta de contenidos  educativos pertinentes y de calidad;['falta', 'contenidos', 'educativos', 'pertinentes', 'calidad'];falta contenidos educativos pertinentes calidad
effect;17796.0;dificultad y aumento en los tiempos de desplazamiento;['dificultad', 'aumento', 'tiempos', 'desplazamiento'];dificultad aumento tiempos desplazamiento
effect;18016.0;aumento en los tiempos de desplazamiento vehicular;['aumento', 'tiempos', 'desplazamiento', 'vehicular'];aumento tiempos desplazamiento vehicular
effect;5502.0;incremento de precios de los alimentos.;['incremento', 'precios', 'alimentos'];incremento precios alimentos
problem;1462.0;dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda frontera sector casa moderna en el municipio de guacheta.;['dificultad', 'intercomunicacion', 'terrestre', 'poblacion', 'rural', 'vereda', 'frontera', 'sector', 'casa', 'moderna', 'municipio', 'guacheta'];dificultad intercomunicacion terrestre poblacion rural vereda frontera sector casa moderna municipio guacheta
problem;2086.0;deficientes escenarios deportivos en el municipio;['deficientes', 'escenarios', 'deportivos', 'municipio'];deficientes escenarios deportivos municipio
cause;3841.0;problemas de comunicacion a nivel familiar;['problemas', 'comunicacion', 'nivel', 'familiar'];problemas comunicacion nivel familiar
cause;8916.0;mal estado de la via;['mal', 'via'];mal via
effect;221248.0;mayor brecha en los indicadores de calidad en educacion;['mayor', 'brecha', 'indicadores', 'calidad', 'educacion'];mayor brecha indicadores calidad educacion
cause;12286.0;espacios reducidos para el funcionamiento del programa alimentacion escolar;['espacios', 'reducidos', 'funcionamiento', 'programa', 'alimentacion', 'escolar'];espacios reducidos funcionamiento programa alimentacion escolar
effect;22090.0;alto grado de emigracion de personas a la zona urbana del municipio;['alto', 'grado', 'emigracion', 'personas', 'zona', 'urbana', 'municipio'];alto grado emigracion personas zona urbana municipio
problem;679.0;alto grado de consumo de sustancias legales e ilegales  por parte de las y los jovenes entre los 14-28 anos del departamento;['alto', 'grado', 'consumo', 'sustancias', 'legales', 'ilegales', 'parte', 'jovenes', 'anos', 'departamento'];alto grado consumo sustancias legales ilegales parte jovenes anos departamento
cause;98998.0;falta de recursos para inversion en infraestructura vial;['falta', 'recursos', 'inversion', 'infraestructura', 'vial'];falta recursos inversion infraestructura vial
effect;145212.0;aumento en los costos e los productos agricolas que se dan en el sector;['aumento', 'costos', 'productos', 'agricolas', 'dan', 'sector'];aumento costos productos agricolas dan sector
problem;1391.0;deterioro de la infraestructura deportiva;['deterioro', 'infraestructura', 'deportiva'];deterioro infraestructura deportiva
effect;18087.0;aumento de tiempos de viaje;['aumento', 'tiempos', 'viaje'];aumento tiempos viaje
problem;4034.0;dificultad en el transito vehicular de las vias urbanas de la carrera 5 entre calles 10 y 11 sector villa san jose del municipio de agua de dios.;['dificultad', 'transito', 'vehicular', 'vias', 'urbanas', 'carrera', 'calles', 'sector', 'villa', 'san', 'jose', 'municipio', 'agua', 'dios'];dificultad transito vehicular vias urbanas carrera calles sector villa san jose municipio agua dios
problem;1166.0;el sector rural del municipio presenta deficit habitacional, teniendo en cuenta que existen viviendas con baja calidad en su infraestructura y no cuentan con un area minima de habitabilidad para suplir la necesidad de un nucleo familiar especialmente en areas de cocinas, habitaciones y pisos.;['sector', 'rural', 'municipio', 'presenta', 'deficit', 'habitacional', 'cuenta', 'existen', 'viviendas', 'baja', 'calidad', 'infraestructura', 'cuentan', 'area', 'minima', 'habitabilidad', 'suplir', 'necesidad', 'nucleo', 'familiar', 'especialmente', 'areas', 'cocinas', 'habitaciones', 'pisos'];sector rural municipio presenta deficit habitacional cuenta existen viviendas baja calidad infraestructura cuentan area minima habitabilidad suplir necesidad nucleo familiar especialmente areas cocinas habitaciones pisos
