TIPO;ID;DESCRIPCION;DESCRIPCION_LEM;
Effect;15799.0;Aumento en costos de flete de transporte de los productos agricolas;['aumento', 'en', 'costo', 'de', 'flete', 'de', 'transporte', 'de', 'el', 'producto', 'agricola'];
Effect;15800.0;Aumento en los indices de mala calidad de vida;['aumento', 'en', 'el', 'indiz', 'de', 'malo', 'calidad', 'de', 'vida'];
Effect;15801.0;Riesgo de desaparicion de la unica via de acceso;['riesgo', 'de', 'desaparicion', 'de', 'el', 'unico', 'via', 'de', 'acceso'];
Cause;12534.0;Perdida de obras de conduccion de aguas, topografia erosionada, alta pendiente >10%;['perdido', 'de', 'obra', 'de', 'conduccion', 'de', 'agua', ',', 'topografia', 'erosionado', ',', 'alto', 'pendiente', '>10%'];
Cause;12535.0;Insuficiente mantenimiento de las vias rurales;['insuficiente', 'mantenimiento', 'de', 'el', 'via', 'rural'];
Cause;12536.0;Altas precipitaciones;['alto', 'precipitación'];
Cause;12537.0;Transito diario de vehiculos de carga.;['transito', 'diario', 'de', 'vehiculo', 'de', 'carga', '.'];
Problem;3087.0;Dificultad en el transito por la VIA QUE CONDUCE DEL CASCO URBANO A LA VEREDA PIRINEOS EN EL SECTOR JAIME CASTILLO en el Municipio de San Bernardo;['dificultad', 'en', 'el', 'transito', 'por', 'el', 'via', 'que', 'conducir', 'de', 'el', 'casco', 'urbano', 'a', 'el', 'vereda', 'pirineo', 'en', 'el', 'sector', 'jaime', 'castillo', 'en', 'el', 'municipio', 'de', 'san', 'bernardo'];
Effect;15798.0;Dificultad y aumento en los tiempos de desplazamiento;['dificultad', 'y', 'aumento', 'en', 'el', 'tiempo', 'de', 'desplazamiento'];
Effect;15799.0;Aumento en costos de flete de transporte de los productos agricolas;['aumento', 'en', 'costo', 'de', 'flete', 'de', 'transporte', 'de', 'el', 'producto', 'agricola'];
Effect;15800.0;Aumento en los indices de mala calidad de vida;['aumento', 'en', 'el', 'indiz', 'de', 'malo', 'calidad', 'de', 'vida'];
Effect;15801.0;Riesgo de desaparicion de la unica via de acceso;['riesgo', 'de', 'desaparicion', 'de', 'el', 'unico', 'via', 'de', 'acceso'];
Cause;12534.0;Perdida de obras de conduccion de aguas, topografia erosionada, alta pendiente >10%;['perdido', 'de', 'obra', 'de', 'conduccion', 'de', 'agua', ',', 'topografia', 'erosionado', ',', 'alto', 'pendiente', '>10%'];
Cause;12535.0;Insuficiente mantenimiento de las vias rurales;['insuficiente', 'mantenimiento', 'de', 'el', 'via', 'rural'];
Cause;12536.0;Altas precipitaciones;['alto', 'precipitación'];
Cause;12537.0;Transito diario de vehiculos de carga.;['transito', 'diario', 'de', 'vehiculo', 'de', 'carga', '.'];
Problem;2953.0;Dificultad en la intercomunicacion terrestre de una parte de la poblacion rural del municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;15241.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;15242.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;15243.0;Inoportuno acceso a Servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;15244.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;15245.0;Desercion escolar;['desercion', 'escolar'];
Effect;15246.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;12086.0;Deterioro de las vias, vias en mal estado o intransitables;['deterioro', 'de', 'el', 'via', ',', 'via', 'en', 'mal', 'estado', 'o', 'intransitable'];
Cause;12087.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;12088.0;Deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'de', 'escorrentia'];
Problem;1058.0;Dificultad en la movilidad para la poblacion y transeuntes de la via Siberia - Tenjo, la cual es muy utilizada por sus habitantes y turistas;['dificultad', 'en', 'el', 'movilidad', 'para', 'el', 'poblacion', 'y', 'transeunte', 'de', 'el', 'via', 'siberio', '-', 'tenjo', ',', 'el', 'cual', 'ser', 'mucho', 'utilizar', 'por', 'su', 'habitante', 'y', 'turista'];
Effect;4517.0;AUMENTO DE LOS COSTOS DE OPERACION Y MANTENIMIENTO VEHICULAR;['aumento', 'de', 'el', 'costo', 'de', 'operacion', 'y', 'mantenimiento', 'vehicular'];
Effect;4518.0;POCA OFERTA Y COMPETENCIA DE PRODUCTOS Y TRANSPORTE DE ESTE SECTOR;['poco', 'oferta', 'y', 'competencia', 'de', 'producto', 'y', 'transporte', 'de', 'este', 'sector'];
Cause;4255.0;Vias en mal estado;['via', 'en', 'mal', 'estado'];
Cause;4256.0;AUSENCIA DE PROGRAMAS DE MANTENIMIENTO DE LA VIA SIBERIA - TENJO;['ausencia', 'de', 'programa', 'de', 'mantenimiento', 'de', 'el', 'via', 'siberio', '-', 'tenjo'];
Problem;3608.0;DIFICULTAD EN LA INTERCOMUNICACION TERRESTRE DE LA POBLACION RURAL DEL MUNICIPIO;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;18007.0;AUMENTO DE TIEMPOS DE VIAJE;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;18008.0;BAJA COMERCIALIZACION DE PRODUCTOS DEL MUNICIPIO;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;18009.0;Inoportuno acceso a servicios publicos;['inoportuno', 'acceso', 'a', 'servicio', 'publico'];
Effect;18010.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;18011.0;Desercion escolar;['desercion', 'escolar'];
Effect;18012.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;14309.0;DETERIORO DE LAS VIAS;['deterioro', 'de', 'el', 'via'];
Cause;14310.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;14311.0;Deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'de', 'escorrentia'];
Cause;14312.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;3942.0;Dificultad en la intercomunicacion terrestre de la poblacion via Lenguazaque - Cucunuba;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'via', 'lenguazaque', '-', 'cucunuba'];
Effect;19279.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;19280.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;19281.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;19282.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;19283.0;Desercion escolar;['desercion', 'escolar'];
Effect;19284.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;15444.0;Deterioro de las vias;['deterioro', 'de', 'el', 'via'];
Cause;15445.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;15446.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Cause;15447.0;Deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'de', 'escorrentia'];
Problem;5454.0;Dificultad en la intercomunicacion terrestre entre los limites de la vereda Guamal Alto centro poblado de Puente Quetame, sector La Meseta de la poblacion de esta vereda.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'limite', 'de', 'el', 'vereda', 'guamal', 'alto', 'centro', 'poblado', 'de', 'puente', 'quetame', ',', 'sector', 'el', 'meseta', 'de', 'el', 'poblacion', 'de', 'este', 'vereda', '.'];
Effect;25566.0;Aumento de tiempos de viaje.;['aumento', 'de', 'tiempo', 'de', 'viaje', '.'];
Effect;25567.0;Aumento en los costos de transporte de carga y pasajeros.;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero', '.'];
Cause;20946.0;Mantenimiento correctivo y preventivo insuficiente.;['mantenimiento', 'correctivo', 'y', 'preventivo', 'insuficiente', '.'];
Cause;20947.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;5069.0;DIFICULTAD EN LA INTERCOMUNICACION TERRESTRE ENTRE LA VEREDA CHAGUANI CON EL CASCO URBANO Y LA VEREDA RESGUARDO BAJO.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'chaguani', 'con', 'el', 'casco', 'urbano', 'y', 'el', 'vereda', 'resguardo', 'bajo', '.'];
Effect;23870.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;23872.0;Bajo acceso de productos de consumo en los sectores afectados;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;19390.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;19391.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;5165.0;Dificultad en la intercomunicacion terrestre entre la Vereda LomaLarga con el casco urbano de Nimaima y la vereda San Miguel.  .;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'lomalargo', 'con', 'el', 'casco', 'urbano', 'de', 'nimaima', 'y', 'el', 'vereda', 'san', 'miguel', '.', '.'];
Effect;24338.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;24339.0;Bajo acceso de productos de consumo en los sectores afectados;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;19799.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;19800.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;5016.0;Dificultad en la intercomunicacion terrestre entre la Vereda Pinzaima y La Vereda Teresa.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'pinzaima', 'y', 'el', 'vereda', 'tereso', '.'];
Effect;23660.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;23661.0;Bajo acceso de productos de consumo en los sectores afectados;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;19214.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;19215.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;5187.0;Dificultad en la intercomunicacion terrestre entre la Vereda Resguardo Bajo con el casco urbano y La Vereda Chaguani.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'resguardo', 'bajo', 'con', 'el', 'casco', 'urbano', 'y', 'el', 'vereda', 'chaguani', '.'];
Effect;24454.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;24455.0;Bajo acceso de productos de consumo en los sectores afectados;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;19891.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;19892.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;4992.0;Dificultad en la intercomunicacion terrestre entre la Vereda Pinzaima y La Vereda Resguardo Alto.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'pinzaima', 'y', 'el', 'vereda', 'resguardo', 'alto', '.'];
Effect;23599.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;23600.0;Bajo acceso de productos de consumo en los sectores afectados;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;19148.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;19149.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;1513.0;Dificultad en la intercomunicacion terrestre entre los limites de la vereda Guacapate con la vereda Guamal Bajo, sector Tres Esquinas de la poblacion de estas veredas.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'limite', 'de', 'el', 'vereda', 'guacapate', 'con', 'el', 'vereda', 'guamal', 'bajo', ',', 'sector', 'tres', 'esquina', 'de', 'el', 'poblacion', 'de', 'este', 'vereda', '.'];
Effect;6026.0;Aumento de tiempos de viaje.;['aumento', 'de', 'tiempo', 'de', 'viaje', '.'];
Effect;6027.0;Aumento en los costos de transporte de carga y pasajeros.;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero', '.'];
Cause;5680.0;Mantenimiento correctivo y preventivo insuficiente.;['mantenimiento', 'correctivo', 'y', 'preventivo', 'insuficiente', '.'];
Cause;5681.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;5461.0;Dificultad en la intercomunicacion terrestre entre los limites de la vereda Guamal Alto con el centro poblado de Puente Quetame, sector La Punta a la Meseta  de la poblacion de esta vereda.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'limite', 'de', 'el', 'vereda', 'guamal', 'alto', 'con', 'el', 'centro', 'poblado', 'de', 'puente', 'quetame', ',', 'sector', 'el', 'punta', 'a', 'el', 'meseta', 'de', 'el', 'poblacion', 'de', 'este', 'vereda', '.'];
Effect;25582.0;Aumento de tiempos de viaje.;['aumento', 'de', 'tiempo', 'de', 'viaje', '.'];
Effect;25583.0;Aumento en los costos de transporte de carga y pasajeros.;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero', '.'];
Cause;20962.0;Mantenimiento correctivo y preventivo insuficiente.;['mantenimiento', 'correctivo', 'y', 'preventivo', 'insuficiente', '.'];
Cause;20963.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;1016.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda Santuario sector Institucion Educativa Santuario en el municipio de Guacheta.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'santuario', 'sector', 'institucion', 'educativo', 'santuario', 'en', 'el', 'municipio', 'de', 'guacheta', '.'];
Effect;4375.0;Aumento de tiempos de viaje.;['aumento', 'de', 'tiempo', 'de', 'viaje', '.'];
Effect;4376.0;Baja oferta y demanda de productos y transporte de la vereda.;['bajo', 'oferta', 'y', 'demanda', 'de', 'producto', 'y', 'transporte', 'de', 'el', 'vereda', '.'];
Cause;4148.0;Mantenimiento preventivo y correctivo deficiente.;['mantenimiento', 'preventivo', 'y', 'correctivo', 'deficiente', '.'];
Cause;4149.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;4432.0;DIFICULTAD EN LA INTERCOMUNICACION DE LA POBLACION RURAL EN LA VIA TERCIARIA DEL MUNICIPIO DE SUSA;['dificultad', 'en', 'el', 'intercomunicacion', 'de', 'el', 'poblacion', 'rural', 'en', 'el', 'via', 'terciario', 'de', 'el', 'municipio', 'de', 'susa'];
Effect;21237.0;Baja comercializacion de productos agropecuarios;['bajo', 'comercializacion', 'de', 'producto', 'agropecuario'];
Effect;21238.0;Desplazamiento de la poblacion campesina hacia los cascos urbanos;['desplazamiento', 'de', 'el', 'poblacion', 'campesino', 'hacia', 'el', 'casco', 'urbano'];
Effect;21239.0;Baja velocidad de movilizacion de vehiculos de diferentes tipos;['bajo', 'velocidad', 'de', 'movilizacion', 'de', 'vehiculo', 'de', 'diferente', 'tipo'];
Effect;21240.0;Perdida de cosechas en el sector;['perdido', 'de', 'cosecha', 'en', 'el', 'sector'];
Effect;21241.0;Altos costos de movilizacion de personas y productos;['alto', 'costo', 'de', 'movilizacion', 'de', 'persona', 'y', 'producto'];
Effect;21242.0;Aumento en los tiempos de viaje a los diferentes sectores de la Via;['aumento', 'en', 'el', 'tiempo', 'de', 'viaje', 'a', 'el', 'diferente', 'sector', 'de', 'el', 'via'];
Cause;17037.0;Via de acceso en mal estado;['via', 'de', 'acceso', 'en', 'mal', 'estado'];
Cause;17038.0;Mantenimientos parciales y no definitivos;['mantenimiento', 'parcial', 'y', 'no', 'definitivo'];
Cause;17039.0;Mal manejo de aguas lluvias y de riego;['mal', 'manejo', 'de', 'agua', 'lluvia', 'y', 'de', 'riego'];
Cause;17040.0;Capacidad fisica para construccion y mejoramiento de vias terciarias;['capacidad', 'fisico', 'para', 'construccion', 'y', 'mejoramiento', 'de', 'via', 'terciario'];
Problem;1044.0;Dificultad en la Intercomunicacion terrestre de una parte de la poblacion rural del Municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;4474.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;4475.0;Baja comercializacion de productos del Municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;4476.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;4477.0;Aumento de los costos de transporte de carga y pasajeros;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;4478.0;Desercion escolar;['desercion', 'escolar'];
Effect;4479.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;4221.0;Deterioro en las vias;['deterioro', 'en', 'el', 'via'];
Cause;4222.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;4223.0;Deficiente drenaje escorrentia;['deficiente', 'drenaje', 'escorrentio'];
Problem;446.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda ramal  del municipio de Fosca Cundinamarca;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'ramal', 'de', 'el', 'municipio', 'de', 'fosca', 'cundinamarco'];
Effect;2017.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;2018.0;Baja oferta y demanda de productos y transporte de la vereda;['bajo', 'oferta', 'y', 'demanda', 'de', 'producto', 'y', 'transporte', 'de', 'el', 'vereda'];
Cause;1877.0;Mantenimiento preventivo y correctivo deficiente;['mantenimiento', 'preventivo', 'y', 'correctivo', 'deficiente'];
Cause;1878.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;2563.0;DEFICIT DE INFRAESTRUCTURA DEPORTIVA Y RECREATIVA  MUNICIPIO DE LA VEGA;['deficit', 'de', 'infraestructura', 'deportivo', 'y', 'recreativo', 'municipio', 'de', 'el', 'vega'];
Effect;13422.0;Bajo interes en hacer deporte y promoverlo.;['bajo', 'inter', 'en', 'hacer', 'deporte', 'y', 'promover', 'él', '.'];
Effect;13423.0;Incremento de la poblacion que hace un uso no saludable de los espacios publicos  deportivos.;['incremento', 'de', 'el', 'poblacion', 'que', 'hacer', 'uno', 'uso', 'no', 'saludable', 'de', 'el', 'espacio', 'publico', 'deportivo', '.'];
Cause;10549.0;Insuficientes espacios para las practicas deportivas.;['insuficiente', 'espacio', 'para', 'el', 'practica', 'deportivo', '.'];
Cause;10550.0;Los espacios utilizados para las practicas deportivas no cuentan con las especificaciones tecnicas.;['el', 'espacio', 'utilizado', 'para', 'el', 'practica', 'deportivo', 'no', 'contar', 'con', 'el', 'especificación', 'tecnico', '.'];
